idx	env	arm	t	seed	log	cmd
18	pusht	gd_flat_rh2	75	44	logs/rbR_pusht_gd_flat_rh2_t75_seed44.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
19	pusht	gd_flat_rh2	75	45	logs/rbR_pusht_gd_flat_rh2_t75_seed45.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
20	pusht	gd_flat_rh2	75	46	logs/rbR_pusht_gd_flat_rh2_t75_seed46.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
21	pusht	gd_flat_rh2	75	47	logs/rbR_pusht_gd_flat_rh2_t75_seed47.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
22	pusht	gd_flat_rh2	75	48	logs/rbR_pusht_gd_flat_rh2_t75_seed48.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
23	pusht	gd_flat_rh2	75	49	logs/rbR_pusht_gd_flat_rh2_t75_seed49.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
24	pusht	gd_flat_rh2	100	42	logs/rbR_pusht_gd_flat_rh2_t100_seed42.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
25	pusht	gd_flat_rh2	100	43	logs/rbR_pusht_gd_flat_rh2_t100_seed43.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
26	pusht	gd_flat_rh2	100	44	logs/rbR_pusht_gd_flat_rh2_t100_seed44.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
27	pusht	gd_flat_rh2	100	45	logs/rbR_pusht_gd_flat_rh2_t100_seed45.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
28	pusht	gd_flat_rh2	100	46	logs/rbR_pusht_gd_flat_rh2_t100_seed46.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
29	pusht	gd_flat_rh2	100	47	logs/rbR_pusht_gd_flat_rh2_t100_seed47.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
30	pusht	gd_flat_rh2	100	48	logs/rbR_pusht_gd_flat_rh2_t100_seed48.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
31	pusht	gd_flat_rh2	100	49	logs/rbR_pusht_gd_flat_rh2_t100_seed49.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
32	pusht	gd_flat_rh2	150	42	logs/rbR_pusht_gd_flat_rh2_t150_seed42.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
33	pusht	gd_flat_rh2	150	43	logs/rbR_pusht_gd_flat_rh2_t150_seed43.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
34	pusht	gd_flat_rh2	150	44	logs/rbR_pusht_gd_flat_rh2_t150_seed44.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
35	pusht	gd_flat_rh2	150	45	logs/rbR_pusht_gd_flat_rh2_t150_seed45.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
36	pusht	gd_flat_rh2	150	46	logs/rbR_pusht_gd_flat_rh2_t150_seed46.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
37	pusht	gd_flat_rh2	150	47	logs/rbR_pusht_gd_flat_rh2_t150_seed47.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
38	pusht	gd_flat_rh2	150	48	logs/rbR_pusht_gd_flat_rh2_t150_seed48.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
39	pusht	gd_flat_rh2	150	49	logs/rbR_pusht_gd_flat_rh2_t150_seed49.log	python -m surveyor.envs.pusht.eval --solver gd --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
40	pusht	icem_flat_rh2	25	42	logs/rbR_pusht_icem_flat_rh2_t25_seed42.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
41	pusht	icem_flat_rh2	25	43	logs/rbR_pusht_icem_flat_rh2_t25_seed43.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
42	pusht	icem_flat_rh2	25	44	logs/rbR_pusht_icem_flat_rh2_t25_seed44.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
43	pusht	icem_flat_rh2	25	45	logs/rbR_pusht_icem_flat_rh2_t25_seed45.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
44	pusht	icem_flat_rh2	25	46	logs/rbR_pusht_icem_flat_rh2_t25_seed46.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
45	pusht	icem_flat_rh2	25	47	logs/rbR_pusht_icem_flat_rh2_t25_seed47.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
46	pusht	icem_flat_rh2	25	48	logs/rbR_pusht_icem_flat_rh2_t25_seed48.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
47	pusht	icem_flat_rh2	25	49	logs/rbR_pusht_icem_flat_rh2_t25_seed49.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes25.json --goal-offset 25 --eval-budget 50 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
48	pusht	icem_flat_rh2	50	42	logs/rbR_pusht_icem_flat_rh2_t50_seed42.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
49	pusht	icem_flat_rh2	50	43	logs/rbR_pusht_icem_flat_rh2_t50_seed43.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
50	pusht	icem_flat_rh2	50	44	logs/rbR_pusht_icem_flat_rh2_t50_seed44.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
51	pusht	icem_flat_rh2	50	45	logs/rbR_pusht_icem_flat_rh2_t50_seed45.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
52	pusht	icem_flat_rh2	50	46	logs/rbR_pusht_icem_flat_rh2_t50_seed46.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
53	pusht	icem_flat_rh2	50	47	logs/rbR_pusht_icem_flat_rh2_t50_seed47.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
54	pusht	icem_flat_rh2	50	48	logs/rbR_pusht_icem_flat_rh2_t50_seed48.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
55	pusht	icem_flat_rh2	50	49	logs/rbR_pusht_icem_flat_rh2_t50_seed49.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes50.json --goal-offset 50 --eval-budget 100 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
56	pusht	icem_flat_rh2	75	42	logs/rbR_pusht_icem_flat_rh2_t75_seed42.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
57	pusht	icem_flat_rh2	75	43	logs/rbR_pusht_icem_flat_rh2_t75_seed43.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
58	pusht	icem_flat_rh2	75	44	logs/rbR_pusht_icem_flat_rh2_t75_seed44.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
59	pusht	icem_flat_rh2	75	45	logs/rbR_pusht_icem_flat_rh2_t75_seed45.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
60	pusht	icem_flat_rh2	75	46	logs/rbR_pusht_icem_flat_rh2_t75_seed46.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
61	pusht	icem_flat_rh2	75	47	logs/rbR_pusht_icem_flat_rh2_t75_seed47.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
62	pusht	icem_flat_rh2	75	48	logs/rbR_pusht_icem_flat_rh2_t75_seed48.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
63	pusht	icem_flat_rh2	75	49	logs/rbR_pusht_icem_flat_rh2_t75_seed49.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes75.json --goal-offset 75 --eval-budget 150 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
64	pusht	icem_flat_rh2	100	42	logs/rbR_pusht_icem_flat_rh2_t100_seed42.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
65	pusht	icem_flat_rh2	100	43	logs/rbR_pusht_icem_flat_rh2_t100_seed43.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
66	pusht	icem_flat_rh2	100	44	logs/rbR_pusht_icem_flat_rh2_t100_seed44.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
67	pusht	icem_flat_rh2	100	45	logs/rbR_pusht_icem_flat_rh2_t100_seed45.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
68	pusht	icem_flat_rh2	100	46	logs/rbR_pusht_icem_flat_rh2_t100_seed46.log	python -m surveyor.envs.pusht.eval --solver icem --subgoal flat --horizon 2 --receding-horizon 2 --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
