idx	env	arm	t	seed	log	cmd
10	cube	gd_router_tauown	195	44	logs/rbW_cube_gd_router_tauown_t195_seed44.log	python -m surveyor.envs.cube.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes195.json
11	cube	gd_router_tauown	195	45	logs/rbW_cube_gd_router_tauown_t195_seed45.log	python -m surveyor.envs.cube.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes195.json
12	cube	gd_router_tauown	195	46	logs/rbW_cube_gd_router_tauown_t195_seed46.log	python -m surveyor.envs.cube.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes195.json
13	cube	gd_router_tauown	195	47	logs/rbW_cube_gd_router_tauown_t195_seed47.log	python -m surveyor.envs.cube.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes195.json
14	cube	gd_router_tauown	195	48	logs/rbW_cube_gd_router_tauown_t195_seed48.log	python -m surveyor.envs.cube.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes195.json
15	cube	gd_router_tauown	195	49	logs/rbW_cube_gd_router_tauown_t195_seed49.log	python -m surveyor.envs.cube.eval --solver gd --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes195.json
16	cube	icem_router_tauown	175	42	logs/rbW_cube_icem_router_tauown_t175_seed42.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes175.json
17	cube	icem_router_tauown	175	43	logs/rbW_cube_icem_router_tauown_t175_seed43.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes175.json
18	cube	icem_router_tauown	175	44	logs/rbW_cube_icem_router_tauown_t175_seed44.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes175.json
19	cube	icem_router_tauown	175	45	logs/rbW_cube_icem_router_tauown_t175_seed45.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes175.json
20	cube	icem_router_tauown	175	46	logs/rbW_cube_icem_router_tauown_t175_seed46.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes175.json
21	cube	icem_router_tauown	175	47	logs/rbW_cube_icem_router_tauown_t175_seed47.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes175.json
22	cube	icem_router_tauown	175	48	logs/rbW_cube_icem_router_tauown_t175_seed48.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes175.json
23	cube	icem_router_tauown	175	49	logs/rbW_cube_icem_router_tauown_t175_seed49.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes175.json
24	cube	icem_router_tauown	195	42	logs/rbW_cube_icem_router_tauown_t195_seed42.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes195.json
25	cube	icem_router_tauown	195	43	logs/rbW_cube_icem_router_tauown_t195_seed43.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes195.json
26	cube	icem_router_tauown	195	44	logs/rbW_cube_icem_router_tauown_t195_seed44.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes195.json
27	cube	icem_router_tauown	195	45	logs/rbW_cube_icem_router_tauown_t195_seed45.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes195.json
28	cube	icem_router_tauown	195	46	logs/rbW_cube_icem_router_tauown_t195_seed46.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes195.json
29	cube	icem_router_tauown	195	47	logs/rbW_cube_icem_router_tauown_t195_seed47.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes195.json
30	cube	icem_router_tauown	195	48	logs/rbW_cube_icem_router_tauown_t195_seed48.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes195.json
31	cube	icem_router_tauown	195	49	logs/rbW_cube_icem_router_tauown_t195_seed49.log	python -m surveyor.envs.cube.eval --solver icem --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes195.json
32	cube	mppi_router_tauown	175	42	logs/rbW_cube_mppi_router_tauown_t175_seed42.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes175.json
33	cube	mppi_router_tauown	175	43	logs/rbW_cube_mppi_router_tauown_t175_seed43.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes175.json
34	cube	mppi_router_tauown	175	44	logs/rbW_cube_mppi_router_tauown_t175_seed44.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes175.json
35	cube	mppi_router_tauown	175	45	logs/rbW_cube_mppi_router_tauown_t175_seed45.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes175.json
36	cube	mppi_router_tauown	175	46	logs/rbW_cube_mppi_router_tauown_t175_seed46.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes175.json
37	cube	mppi_router_tauown	175	47	logs/rbW_cube_mppi_router_tauown_t175_seed47.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes175.json
38	cube	mppi_router_tauown	175	48	logs/rbW_cube_mppi_router_tauown_t175_seed48.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes175.json
39	cube	mppi_router_tauown	175	49	logs/rbW_cube_mppi_router_tauown_t175_seed49.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes175.json
40	cube	mppi_router_tauown	195	42	logs/rbW_cube_mppi_router_tauown_t195_seed42.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes195.json
41	cube	mppi_router_tauown	195	43	logs/rbW_cube_mppi_router_tauown_t195_seed43.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes195.json
42	cube	mppi_router_tauown	195	44	logs/rbW_cube_mppi_router_tauown_t195_seed44.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes195.json
43	cube	mppi_router_tauown	195	45	logs/rbW_cube_mppi_router_tauown_t195_seed45.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes195.json
44	cube	mppi_router_tauown	195	46	logs/rbW_cube_mppi_router_tauown_t195_seed46.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes195.json
45	cube	mppi_router_tauown	195	47	logs/rbW_cube_mppi_router_tauown_t195_seed47.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes195.json
46	cube	mppi_router_tauown	195	48	logs/rbW_cube_mppi_router_tauown_t195_seed48.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes195.json
47	cube	mppi_router_tauown	195	49	logs/rbW_cube_mppi_router_tauown_t195_seed49.log	python -m surveyor.envs.cube.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 195 --eval-budget 390 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes195.json
48	cube	router_tauown	175	42	logs/rbW_cube_router_tauown_t175_seed42.log	python -m surveyor.envs.cube.eval --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes175.json
49	cube	router_tauown	175	43	logs/rbW_cube_router_tauown_t175_seed43.log	python -m surveyor.envs.cube.eval --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes175.json
50	cube	router_tauown	175	44	logs/rbW_cube_router_tauown_t175_seed44.log	python -m surveyor.envs.cube.eval --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes175.json
51	cube	router_tauown	175	45	logs/rbW_cube_router_tauown_t175_seed45.log	python -m surveyor.envs.cube.eval --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes175.json
52	cube	router_tauown	175	46	logs/rbW_cube_router_tauown_t175_seed46.log	python -m surveyor.envs.cube.eval --subgoal router+surveyor --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --horizon 2 --receding-horizon 2 --num-samples 600 --n-steps 30 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 175 --eval-budget 350 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes175.json
